user_id,trips_booked,total_cancellations,has_children,avg_hotel_cost_total,age_end_july_2023,total_hotel_transactions,total_flights_transactions,avg_checked_bags,Perks
519595,4,0,0,274.67,41.0,3,8,0.25,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
519596,2,0,1,471.0,40.0,2,4,0.0,Family Small Spenders - Kids eat for free next hotel booking
519604,3,0,0,531.67,54.0,3,6,0.33,Senior Travellers - 15% off next booking
519626,3,0,1,513.67,46.0,3,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
519631,6,0,0,466.5,50.0,6,12,0.5,Big Spenders - 1 Night free hotel room next flight booking
519664,2,0,1,767.0,52.0,2,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
519687,0,0,1,0.0,24.0,0,0,0.0,First Timer - 10% off next booking
519694,4,0,0,292.25,32.0,4,8,0.5,Light Packer - Free drink and snack on next flight booked
519695,3,0,0,778.67,38.0,3,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
519706,1,0,1,6804.0,61.0,1,0,0.0,Family Big Spenders - Kids stay free next hotel booking
519709,4,1,0,551.5,31.0,2,8,0.25,Light Packer - Free drink and snack on next flight booked
519718,3,1,1,651.0,51.0,3,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
519722,3,0,1,1260.0,28.0,2,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
519725,2,0,1,297.0,40.0,2,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
519726,2,0,0,528.0,42.0,2,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
519747,5,1,0,771.6,44.0,5,9,0.2,Hotel Stayer - Free meal with next hotel booking
519769,3,0,1,489.33,40.0,3,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
519774,3,0,1,784.67,53.0,3,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
519787,1,1,1,1792.0,17.0,1,0,0.0,Family Small Spenders - Kids eat for free next hotel booking
519799,5,0,1,830.0,36.0,3,10,0.4,Family Small Spenders - Kids eat for free next hotel booking
519846,4,0,1,1917.0,56.0,4,5,0.0,Family Small Spenders - Kids eat for free next hotel booking
519848,4,0,0,622.25,42.0,4,8,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
519853,2,0,1,580.0,41.0,1,4,0.0,Family Small Spenders - Kids eat for free next hotel booking
519859,5,0,0,1519.0,41.0,4,10,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
519885,3,0,0,882.0,27.0,3,4,0.5,Light Packer - Free drink and snack on next flight booked
519888,4,0,0,370.0,38.0,4,6,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
519893,4,0,0,654.0,42.0,4,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
519896,3,0,0,2131.0,46.0,3,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
519897,0,0,0,0.0,17.0,0,0,0.0,First Timer - 10% off next booking
519905,2,0,0,1558.0,40.0,2,4,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
519911,6,0,0,612.33,39.0,6,12,0.17,Big Spenders - 1 Night free hotel room next flight booking
519912,4,0,0,654.75,44.0,4,6,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
519943,0,0,1,0.0,58.0,0,0,0.0,First Timer - 10% off next booking
519955,2,0,0,720.0,37.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
519957,2,0,0,376.5,53.0,2,3,1.0,Senior Travellers - 15% off next booking
519961,3,0,0,348.0,30.0,3,6,0.67,Light Packer - Free drink and snack on next flight booked
519965,3,0,1,933.67,37.0,3,6,0.67,Family Small Spenders - Kids eat for free next hotel booking
519982,0,1,1,0.0,20.0,0,0,0.0,Non-Committer - Free Cancellation on next booking
520054,1,0,1,287.0,34.0,1,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
520063,2,0,1,114.0,36.0,2,4,0.0,Family Small Spenders - Kids eat for free next hotel booking
520097,4,0,0,177.0,51.0,3,8,0.5,Senior Travellers - 15% off next booking
520106,1,0,1,735.0,25.0,1,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
520141,3,0,0,668.67,42.0,3,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520152,4,0,1,780.25,46.0,4,6,1.0,Family Small Spenders - Kids eat for free next hotel booking
520170,2,0,1,835.0,24.0,2,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
520175,3,0,0,290.0,51.0,3,6,0.67,Senior Travellers - 15% off next booking
520177,6,0,0,697.75,53.0,4,10,0.4,Senior Travellers - 15% off next booking
520182,3,0,1,2485.0,43.0,1,6,0.67,Family Small Spenders - Kids eat for free next hotel booking
520188,2,0,0,356.0,35.0,2,2,1.0,Light Packer - Free drink and snack on next flight booked
520193,3,0,0,642.67,48.0,3,6,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520225,5,0,1,415.0,41.0,5,10,0.6,Family Small Spenders - Kids eat for free next hotel booking
520244,2,0,0,489.0,41.0,2,3,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520248,4,0,1,622.25,38.0,4,8,0.25,Family Small Spenders - Kids eat for free next hotel booking
520250,4,0,0,504.25,54.0,4,8,0.5,Senior Travellers - 15% off next booking
520256,4,0,0,535.0,42.0,4,6,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520265,5,0,1,893.4,41.0,5,8,0.25,Family Small Spenders - Kids eat for free next hotel booking
520277,2,0,0,190.0,38.0,2,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520291,4,0,0,755.75,35.0,4,8,1.25,Heavy Packer - Free bag on next flight
520298,2,0,0,1130.0,40.0,2,2,2.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520307,3,0,0,627.0,50.0,3,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520311,5,0,1,1385.5,47.0,2,8,1.0,Family Small Spenders - Kids eat for free next hotel booking
520314,2,0,1,1310.0,16.0,2,0,0.0,Family Small Spenders - Kids eat for free next hotel booking
520327,2,0,0,354.0,24.0,2,4,0.0,Light Packer - Free drink and snack on next flight booked
520358,4,0,0,593.0,49.0,4,6,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520373,3,0,1,786.0,47.0,3,5,0.0,Family Small Spenders - Kids eat for free next hotel booking
520397,3,1,0,393.5,43.0,2,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520405,1,0,0,164.0,29.0,1,2,1.0,Light Packer - Free drink and snack on next flight booked
520411,2,0,0,614.0,38.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520422,2,0,0,860.0,37.0,1,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520429,2,1,1,764.0,50.0,2,3,1.0,Family Small Spenders - Kids eat for free next hotel booking
520436,6,0,0,553.0,46.0,6,10,0.8,Big Spenders - 1 Night free hotel room next flight booking
520440,0,0,0,0.0,35.0,0,0,0.0,First Timer - 10% off next booking
520480,3,0,0,337.0,37.0,2,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520491,5,0,1,378.25,54.0,4,8,1.25,Family Small Spenders - Kids eat for free next hotel booking
520497,3,0,0,310.0,47.0,2,6,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520527,2,0,0,798.0,32.0,2,4,1.0,Light Packer - Free drink and snack on next flight booked
520530,4,0,0,483.75,40.0,4,8,0.75,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520532,4,0,0,459.5,46.0,4,8,0.75,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520539,3,1,1,222.67,51.0,3,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
520556,5,0,1,2530.0,33.0,4,8,0.75,Family Small Spenders - Kids eat for free next hotel booking
520558,1,0,0,708.0,35.0,1,2,0.0,Light Packer - Free drink and snack on next flight booked
520561,0,0,1,0.0,30.0,0,0,0.0,First Timer - 10% off next booking
520603,0,0,0,0.0,24.0,0,0,0.0,First Timer - 10% off next booking
520619,2,0,0,597.0,57.0,2,4,1.0,Senior Travellers - 15% off next booking
520680,2,0,0,705.0,42.0,2,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520696,1,1,0,183.0,40.0,1,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520708,3,0,0,684.0,41.0,2,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520719,4,0,0,1205.75,24.0,4,8,0.5,Light Packer - Free drink and snack on next flight booked
520733,3,0,0,479.33,40.0,3,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520745,2,0,0,535.0,39.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520762,2,0,0,621.5,28.0,2,2,1.0,Light Packer - Free drink and snack on next flight booked
520770,4,0,0,324.0,39.0,2,8,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520771,1,0,1,1760.0,57.0,1,0,0.0,Family Small Spenders - Kids eat for free next hotel booking
520780,0,0,0,0.0,69.0,0,0,0.0,First Timer - 10% off next booking
520783,3,0,0,775.33,39.0,3,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520804,3,0,0,368.5,49.0,2,6,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520819,2,0,1,1671.0,49.0,2,4,0.0,Family Small Spenders - Kids eat for free next hotel booking
520821,2,0,0,688.0,41.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520844,2,0,1,1092.0,19.0,2,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
520851,5,0,1,671.8,53.0,5,10,0.4,Family Small Spenders - Kids eat for free next hotel booking
520861,2,1,1,1053.0,50.0,2,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
520877,3,0,0,597.67,49.0,3,6,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520878,4,0,0,1563.75,38.0,4,4,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520882,1,0,0,780.0,17.0,1,0,0.0,Light Packer - Free drink and snack on next flight booked
520885,4,1,1,1856.5,35.0,4,7,0.75,Family Small Spenders - Kids eat for free next hotel booking
520898,3,0,1,2057.0,41.0,3,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
520902,4,0,0,510.0,38.0,4,7,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520920,1,0,0,518.0,39.0,1,0,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
520934,1,0,1,692.0,52.0,1,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
520947,2,1,1,1109.0,22.0,2,0,0.0,Family Small Spenders - Kids eat for free next hotel booking
520959,1,0,0,272.0,48.0,1,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
521000,3,0,0,295.0,46.0,3,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
521004,4,0,0,189.75,50.0,4,8,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
521009,1,0,0,872.0,67.0,1,0,0.0,Senior Travellers - 15% off next booking
521031,6,0,0,740.0,42.0,6,10,0.4,Big Spenders - 1 Night free hotel room next flight booking
521033,4,0,1,869.67,42.0,3,8,0.5,Family Small Spenders - Kids eat for free next hotel booking
521044,4,0,0,740.75,40.0,4,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
521060,5,0,0,628.8,39.0,5,8,1.0,Hotel Stayer - Free meal with next hotel booking
521062,0,0,0,0.0,59.0,0,0,0.0,First Timer - 10% off next booking
521065,3,1,1,367.5,43.0,2,6,0.0,Family Small Spenders - Kids eat for free next hotel booking
521066,4,0,0,718.75,40.0,4,8,1.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
521070,6,0,1,595.2,49.0,5,12,0.33,Family Small Spenders - Kids eat for free next hotel booking
521109,3,0,1,785.0,29.0,2,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
521127,5,0,0,1118.8,41.0,5,6,0.67,Hotel Stayer - Free meal with next hotel booking
521152,3,0,0,2429.0,44.0,3,6,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
521170,3,0,0,1984.33,42.0,3,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
521185,4,0,1,944.75,45.0,4,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
521186,3,0,0,1725.33,52.0,3,6,0.67,Senior Travellers - 15% off next booking
521187,0,0,0,0.0,73.0,0,0,0.0,First Timer - 10% off next booking
521192,3,0,0,789.33,26.0,3,4,1.0,Light Packer - Free drink and snack on next flight booked
521201,1,0,1,126.0,57.0,1,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
521211,1,0,0,582.0,25.0,1,0,0.0,Light Packer - Free drink and snack on next flight booked
521212,3,1,1,1335.0,41.0,3,6,1.33,Family Small Spenders - Kids eat for free next hotel booking
521235,5,0,0,918.2,34.0,5,10,1.2,Heavy Packer - Free bag on next flight
521250,2,0,0,150.0,30.0,1,4,0.0,Light Packer - Free drink and snack on next flight booked
521259,2,0,0,323.0,34.0,2,4,0.0,Light Packer - Free drink and snack on next flight booked
521282,2,0,0,560.0,32.0,1,4,1.0,Light Packer - Free drink and snack on next flight booked
521286,1,0,0,224.0,33.0,1,2,1.0,Light Packer - Free drink and snack on next flight booked
521293,5,0,0,670.8,34.0,5,10,0.4,Light Packer - Free drink and snack on next flight booked
521295,2,0,1,670.0,40.0,2,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
521298,3,0,0,1609.0,37.0,2,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
521309,2,0,1,131.0,49.0,2,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
521316,3,0,0,574.33,43.0,3,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
521331,1,1,0,288.0,63.0,1,1,1.0,Senior Travellers - 15% off next booking
521335,3,1,0,432.33,33.0,3,4,0.0,Light Packer - Free drink and snack on next flight booked
521343,5,0,0,708.67,36.0,3,10,0.6,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
521379,2,0,0,375.5,55.0,2,4,0.0,Senior Travellers - 15% off next booking
521392,2,0,0,734.0,39.0,2,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
521404,5,0,0,533.4,44.0,5,8,0.5,Hotel Stayer - Free meal with next hotel booking
521408,2,0,0,1597.5,55.0,2,4,1.0,Senior Travellers - 15% off next booking
521416,3,0,0,651.33,46.0,3,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
521434,4,0,0,912.0,48.0,3,8,1.25,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
521462,3,0,1,629.0,58.0,2,6,1.0,Family Small Spenders - Kids eat for free next hotel booking
521474,1,0,0,288.0,17.0,1,2,2.0,Heavy Packer - Free bag on next flight
521491,4,1,0,1902.0,34.0,3,6,0.33,Light Packer - Free drink and snack on next flight booked
521509,4,0,0,1041.0,54.0,4,8,0.5,Senior Travellers - 15% off next booking
521510,3,0,0,452.0,48.0,3,4,1.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
521514,2,0,1,799.5,28.0,2,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
521587,4,0,0,263.5,32.0,4,7,0.5,Light Packer - Free drink and snack on next flight booked
521607,3,0,0,393.0,41.0,3,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
521609,2,0,1,1176.0,50.0,2,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
521642,2,0,0,880.0,58.0,2,0,0.0,Senior Travellers - 15% off next booking
521657,3,0,0,605.0,26.0,3,4,1.0,Light Packer - Free drink and snack on next flight booked
521658,5,0,0,339.0,49.0,5,8,0.0,Hotel Stayer - Free meal with next hotel booking
521663,0,0,0,0.0,33.0,0,0,0.0,First Timer - 10% off next booking
521695,4,0,0,810.75,38.0,4,4,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
521708,4,0,0,556.67,47.0,3,8,0.75,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
521719,1,0,0,232.0,20.0,1,2,0.0,Light Packer - Free drink and snack on next flight booked
521720,4,0,0,1008.25,43.0,4,8,0.75,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
521743,7,0,0,412.17,38.0,6,14,0.29,Big Spenders - 1 Night free hotel room next flight booking
521748,3,0,0,786.33,39.0,3,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
521768,3,0,0,1037.5,46.0,2,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
521785,2,0,0,1273.0,23.0,2,2,0.0,Light Packer - Free drink and snack on next flight booked
521814,6,0,1,604.0,42.0,5,12,0.17,Family Small Spenders - Kids eat for free next hotel booking
521818,1,1,0,104.0,17.0,1,2,0.0,Light Packer - Free drink and snack on next flight booked
521859,5,0,0,362.8,40.0,5,9,0.4,Hotel Stayer - Free meal with next hotel booking
521865,4,0,1,707.5,44.0,4,7,0.5,Family Small Spenders - Kids eat for free next hotel booking
521883,3,0,0,312.0,31.0,1,6,1.0,Light Packer - Free drink and snack on next flight booked
521884,2,0,1,738.5,51.0,2,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
521885,2,0,1,598.0,44.0,2,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
521904,1,0,1,414.0,33.0,1,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
521921,1,0,1,564.0,48.0,1,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
521925,5,0,0,1058.6,41.0,5,6,0.33,Hotel Stayer - Free meal with next hotel booking
521941,3,0,1,1478.0,27.0,3,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
521943,3,0,0,590.0,52.0,3,6,0.67,Senior Travellers - 15% off next booking
521956,4,0,0,547.0,27.0,4,8,0.5,Light Packer - Free drink and snack on next flight booked
521963,2,0,0,756.0,24.0,2,2,0.0,Light Packer - Free drink and snack on next flight booked
521986,2,0,1,982.0,50.0,2,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
521992,4,0,1,822.5,32.0,4,8,0.75,Family Small Spenders - Kids eat for free next hotel booking
521997,4,0,0,623.5,31.0,4,4,0.0,Light Packer - Free drink and snack on next flight booked
522001,0,0,0,0.0,66.0,0,0,0.0,First Timer - 10% off next booking
522005,5,0,1,1339.2,45.0,5,6,0.0,Family Small Spenders - Kids eat for free next hotel booking
